t0,t1,flag,variable,comment,URL_graphic
2024-01-07T00:00:00+00:00,2024-01-09T00:00:00+00:00,RIME,dlr ulr dsr usr,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
2024-03-09T00:00:00+00:00,2024-03-11T00:00:00+00:00,RIME,dlr ulr dsr usr,automatically detected as rime-affected (bav),https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/61
